timestamp_local,load_MWh
2020-01-20 12:00:00+01:00,9832.1
2020-01-20 13:00:00+01:00,9736.4
2020-01-20 14:00:00+01:00,9617.0
2020-01-20 15:00:00+01:00,9612.7
2020-01-20 16:00:00+01:00,9740.9
2020-01-20 17:00:00+01:00,10091.8
2020-01-20 18:00:00+01:00,10000.4
2020-01-20 19:00:00+01:00,9576.3
2020-01-20 20:00:00+01:00,9099.5
2020-01-20 21:00:00+01:00,8454.7
2020-01-20 22:00:00+01:00,8206.9
2020-01-20 23:00:00+01:00,7704.5
2020-01-21 00:00:00+01:00,7447.9
2020-01-21 01:00:00+01:00,7168.6
2020-01-21 02:00:00+01:00,7068.6
2020-01-21 03:00:00+01:00,6953.2
2020-01-21 04:00:00+01:00,7073.6
2020-01-21 05:00:00+01:00,7708.6
2020-01-21 06:00:00+01:00,8913.3
2020-01-21 07:00:00+01:00,9784.1
2020-01-21 08:00:00+01:00,10099.7
2020-01-21 09:00:00+01:00,10104.4
2020-01-21 10:00:00+01:00,10063.5
2020-01-21 11:00:00+01:00,9976.7
2020-01-21 12:00:00+01:00,9747.6
2020-01-21 13:00:00+01:00,9669.3
2020-01-21 14:00:00+01:00,9556.4
2020-01-21 15:00:00+01:00,9598.1
2020-01-21 16:00:00+01:00,9757.7
2020-01-21 17:00:00+01:00,10045.8
2020-01-21 18:00:00+01:00,9888.4
2020-01-21 19:00:00+01:00,9458.4
2020-01-21 20:00:00+01:00,8882.7
2020-01-21 21:00:00+01:00,8296.3
2020-01-21 22:00:00+01:00,8032.6
2020-01-21 23:00:00+01:00,7539.9
2020-01-22 00:00:00+01:00,7236.2
2020-01-22 01:00:00+01:00,6923.6
2020-01-22 02:00:00+01:00,6837.6
2020-01-22 03:00:00+01:00,6707.5
2020-01-22 04:00:00+01:00,6887.5
2020-01-22 05:00:00+01:00,7571.8
2020-01-22 06:00:00+01:00,8762.5
2020-01-22 07:00:00+01:00,9736.4
2020-01-22 08:00:00+01:00,10132.900000000001
2020-01-22 09:00:00+01:00,10219.300000000001
2020-01-22 10:00:00+01:00,10210.0
2020-01-22 11:00:00+01:00,10011.9
2020-01-22 12:00:00+01:00,9729.8
2020-01-22 13:00:00+01:00,9593.6
2020-01-22 14:00:00+01:00,9465.2
2020-01-22 15:00:00+01:00,9520.9
2020-01-22 16:00:00+01:00,9670.9
2020-01-22 17:00:00+01:00,10082.1
2020-01-22 18:00:00+01:00,9913.1
2020-01-22 19:00:00+01:00,9501.1
2020-01-22 20:00:00+01:00,8887.4
2020-01-22 21:00:00+01:00,8254.3
2020-01-22 22:00:00+01:00,7992.1
2020-01-22 23:00:00+01:00,7477.7
2020-01-23 00:00:00+01:00,7080.5
2020-01-23 01:00:00+01:00,6847.1
2020-01-23 02:00:00+01:00,6763.3
2020-01-23 03:00:00+01:00,6643.0
2020-01-23 04:00:00+01:00,6789.2
2020-01-23 05:00:00+01:00,7487.1
2020-01-23 06:00:00+01:00,8701.2
2020-01-23 07:00:00+01:00,9674.4
2020-01-23 08:00:00+01:00,9981.0
2020-01-23 09:00:00+01:00,10012.2
2020-01-23 10:00:00+01:00,9955.6
2020-01-23 11:00:00+01:00,9792.6
2020-01-23 12:00:00+01:00,9465.0
2020-01-23 13:00:00+01:00,9302.5
2020-01-23 14:00:00+01:00,9198.4
2020-01-23 15:00:00+01:00,9258.4
2020-01-23 16:00:00+01:00,9462.8
2020-01-23 17:00:00+01:00,9950.7
2020-01-23 18:00:00+01:00,9823.8
2020-01-23 19:00:00+01:00,9432.4
2020-01-23 20:00:00+01:00,8846.3
2020-01-23 21:00:00+01:00,8274.7
2020-01-23 22:00:00+01:00,8025.3
2020-01-23 23:00:00+01:00,7564.0
2020-01-24 00:00:00+01:00,7257.7
2020-01-24 01:00:00+01:00,6979.9
2020-01-24 02:00:00+01:00,6816.4
2020-01-24 03:00:00+01:00,6670.0
2020-01-24 04:00:00+01:00,6812.299999999999
2020-01-24 05:00:00+01:00,7517.3
2020-01-24 06:00:00+01:00,8641.1
2020-01-24 07:00:00+01:00,9640.4
2020-01-24 08:00:00+01:00,10010.6
2020-01-24 09:00:00+01:00,10101.8
2020-01-24 10:00:00+01:00,10106.1
2020-01-24 11:00:00+01:00,9972.0
2020-01-24 12:00:00+01:00,9651.7
2020-01-24 13:00:00+01:00,9423.8
2020-01-24 14:00:00+01:00,9246.4
2020-01-24 15:00:00+01:00,9229.3
2020-01-24 16:00:00+01:00,9396.2
2020-01-24 17:00:00+01:00,9803.4
2020-01-24 18:00:00+01:00,9647.8
2020-01-24 19:00:00+01:00,9170.4
2020-01-24 20:00:00+01:00,8622.7
2020-01-24 21:00:00+01:00,7945.0
2020-01-24 22:00:00+01:00,7781.8
2020-01-24 23:00:00+01:00,7331.8
2020-01-25 00:00:00+01:00,6888.799999999999
2020-01-25 01:00:00+01:00,6576.7
2020-01-25 02:00:00+01:00,6440.5
2020-01-25 03:00:00+01:00,6278.6
2020-01-25 04:00:00+01:00,6317.8
2020-01-25 05:00:00+01:00,6579.3
2020-01-25 06:00:00+01:00,6980.4
2020-01-25 07:00:00+01:00,7543.5
2020-01-25 08:00:00+01:00,8072.4
2020-01-25 09:00:00+01:00,8572.4
2020-01-25 10:00:00+01:00,8726.0
2020-01-25 11:00:00+01:00,8727.5
2020-01-25 12:00:00+01:00,8489.5
2020-01-25 13:00:00+01:00,8278.5
2020-01-25 14:00:00+01:00,8037.3
2020-01-25 15:00:00+01:00,8032.3
2020-01-25 16:00:00+01:00,8134.5
2020-01-25 17:00:00+01:00,8563.2
2020-01-25 18:00:00+01:00,8404.3
2020-01-25 19:00:00+01:00,7996.0
2020-01-25 20:00:00+01:00,7519.7
2020-01-25 21:00:00+01:00,7082.8
2020-01-25 22:00:00+01:00,7050.3
2020-01-25 23:00:00+01:00,6699.2
2020-01-26 00:00:00+01:00,6388.7
2020-01-26 01:00:00+01:00,6112.3
2020-01-26 02:00:00+01:00,5978.3
2020-01-26 03:00:00+01:00,5813.1
2020-01-26 04:00:00+01:00,5806.7
2020-01-26 05:00:00+01:00,6010.9
2020-01-26 06:00:00+01:00,6225.0
2020-01-26 07:00:00+01:00,6732.0
2020-01-26 08:00:00+01:00,7176.1
2020-01-26 09:00:00+01:00,7622.1
2020-01-26 10:00:00+01:00,7899.8
2020-01-26 11:00:00+01:00,8052.5
2020-01-26 12:00:00+01:00,7898.8
2020-01-26 13:00:00+01:00,7587.6
2020-01-26 14:00:00+01:00,7385.7
2020-01-26 15:00:00+01:00,7351.9
2020-01-26 16:00:00+01:00,7464.3
2020-01-26 17:00:00+01:00,7888.4
2020-01-26 18:00:00+01:00,8013.900000000001
2020-01-26 19:00:00+01:00,7799.099999999999
2020-01-26 20:00:00+01:00,7420.4
2020-01-26 21:00:00+01:00,7024.8
2020-01-26 22:00:00+01:00,7107.5
2020-01-26 23:00:00+01:00,6769.5
2020-01-27 00:00:00+01:00,6547.8
2020-01-27 01:00:00+01:00,6306.8
2020-01-27 02:00:00+01:00,6203.6
2020-01-27 03:00:00+01:00,6127.0
2020-01-27 04:00:00+01:00,6352.0
2020-01-27 05:00:00+01:00,7100.4
2020-01-27 06:00:00+01:00,8399.3
2020-01-27 07:00:00+01:00,9448.8
